Date,Close,% Change,% Change vs Average,Volume
2024-12-24T23:00:00.000Z,"95,795.52",-3.53,-3.03,"47,054,980,873"
2024-12-25T23:00:00.000Z,"94,164.86",-1.7,-1.2,"52,419,934,565"
2024-12-26T23:00:00.000Z,"95,163.93",1.06,1.56,"24,107,436,185"
2024-12-27T23:00:00.000Z,"93,530.23",-1.72,-1.22,"29,635,885,267"
2024-12-28T23:00:00.000Z,"92,643.21",-0.95,-0.45,"56,188,003,691"
2024-12-29T23:00:00.000Z,"93,429.20",0.85,1.35,"43,625,106,843"
2024-12-30T23:00:00.000Z,"94,419.76",1.06,1.56,"24,519,888,919"
2024-12-31T23:00:00.000Z,"96,886.88",2.61,3.11,"46,009,564,411"
2025-01-01T23:00:00.000Z,"98,107.43",1.26,1.76,"35,611,391,163"
2025-01-02T23:00:00.000Z,"98,236.23",0.13,0.63,"22,342,608,078"
2025-01-03T23:00:00.000Z,"98,314.96",0.08,0.58,"20,525,254,825"
2025-01-04T23:00:00.000Z,"102,078.09",3.83,4.33,"51,823,432,705"
2025-01-05T23:00:00.000Z,"96,922.70",-5.05,-4.55,"58,685,738,547"
2025-01-06T23:00:00.000Z,"95,043.52",-1.94,-1.44,"63,875,859,171"
2025-01-07T23:00:00.000Z,"92,484.04",-2.69,-2.19,"62,777,261,693"
2025-01-08T23:00:00.000Z,"94,701.45",2.4,2.9,"62,058,693,684"
2025-01-09T23:00:00.000Z,"94,566.59",-0.14,0.36,"18,860,894,100"
2025-01-10T23:00:00.000Z,"94,488.44",-0.08,0.42,"20,885,130,965"
2025-01-11T23:00:00.000Z,"94,516.52",0.03,0.53,"72,978,998,252"
2025-01-12T23:00:00.000Z,"96,534.05",2.13,2.63,"53,769,675,818"
2025-01-13T23:00:00.000Z,"100,504.49",4.11,4.61,"57,805,923,627"
2025-01-14T23:00:00.000Z,"99,756.91",-0.74,-0.24,"54,103,781,805"
2025-01-15T23:00:00.000Z,"104,462.04",4.72,5.22,"71,888,972,663"
2025-01-16T23:00:00.000Z,"104,408.07",-0.05,0.45,"50,445,655,726"
2025-01-17T23:00:00.000Z,"101,089.61",-3.18,-2.68,"76,789,928,525"
2025-01-18T23:00:00.000Z,"102,016.66",0.92,1.42,"126,279,678,351"
2025-01-19T23:00:00.000Z,"106,146.27",4.05,4.55,"88,733,878,242"
2025-01-20T23:00:00.000Z,"103,653.07",-2.35,-1.85,"53,878,181,052"
2025-01-21T23:00:00.000Z,"103,960.17",0.3,0.8,"104,104,515,428"
2025-01-22T23:00:00.000Z,"104,819.48",0.83,1.33,"52,388,229,265"
2025-01-23T23:00:00.000Z,"104,714.65",-0.1,0.4,"23,888,996,502"
2025-01-24T23:00:00.000Z,"102,682.50",-1.94,-1.44,"22,543,395,879"
2025-01-25T23:00:00.000Z,"102,087.69",-0.58,-0.08,"89,006,608,428"
2025-01-26T23:00:00.000Z,"101,332.48",-0.74,-0.24,"47,180,685,494"
2025-01-27T23:00:00.000Z,"103,703.21",2.34,2.84,"47,432,049,818"
2025-01-28T23:00:00.000Z,"104,735.30",1,1.5,"41,915,744,521"
