"Date","Close","% Change","% Change vs Average","Volume"
"2025-03-12T15:30:00.000Z","39.82","0.13","0.10","110,406"
"2025-03-12T16:00:00.000Z","39.81","-0.03","-0.05","203,427"
"2025-03-13T08:00:00.000Z","39.62","-0.48","-0.50","114,046"
"2025-03-13T08:30:00.000Z","39.78","0.42","0.39","89,125"
"2025-03-13T09:00:00.000Z","39.91","0.31","0.29","50,808"
"2025-03-13T09:30:00.000Z","39.94","0.06","0.04","29,110"
"2025-03-13T10:00:00.000Z","39.92","-0.03","-0.05","77,136"
"2025-03-13T10:30:00.000Z","39.92","-0.01","-0.04","90,180"
"2025-03-13T11:00:00.000Z","40.08","0.40","0.38","97,467"
"2025-03-13T11:30:00.000Z","40.15","0.16","0.14","126,292"
"2025-03-13T12:00:00.000Z","40.17","0.06","0.04","112,610"
"2025-03-13T12:30:00.000Z","40.17","0","-0.02","47,522"
"2025-03-13T13:00:00.000Z","40.12","-0.12","-0.15","64,734"
"2025-03-13T13:30:00.000Z","39.88","-0.61","-0.64","72,885"
"2025-03-13T14:00:00.000Z","39.92","0.11","0.09","141,253"
"2025-03-13T14:30:00.000Z","39.90","-0.04","-0.06","140,134"
"2025-03-13T15:00:00.000Z","39.87","-0.09","-0.11","64,924"
"2025-03-13T15:30:00.000Z","39.92","0.14","0.11","187,864"
"2025-03-13T16:00:00.000Z","39.87","-0.15","-0.17","98,660"
