"Date","Close","% Change","% Change vs Average","Volume"
"2025-03-12T13:50:00.000Z","83,180.02","-0.32","-0.32","0"
"2025-03-12T13:55:00.000Z","82,637.35","-0.65","-0.65","0"
"2025-03-12T14:00:00.000Z","82,605.10","-0.04","-0.04","45,424,640"
"2025-03-12T14:05:00.000Z","82,800.60","0.24","0.24","10,240,000"
"2025-03-12T14:10:00.000Z","82,537.72","-0.32","-0.32","324,792,320"
"2025-03-12T14:15:00.000Z","82,459.17","-0.10","-0.10","0"
"2025-03-12T14:20:00.000Z","82,377.09","-0.10","-0.10","242,118,656"
"2025-03-12T14:25:00.000Z","82,485.10","0.13","0.13","0"
"2025-03-12T14:30:00.000Z","81,913.23","-0.69","-0.69","0"
"2025-03-12T14:35:00.000Z","81,843.70","-0.08","-0.09","0"
"2025-03-12T14:40:00.000Z","81,726.16","-0.14","-0.14","0"
"2025-03-12T14:45:00.000Z","81,583.39","-0.17","-0.18","641,421,312"
"2025-03-12T14:50:00.000Z","81,626.26","0.05","0.05","497,737,728"
"2025-03-12T14:55:00.000Z","81,583.14","-0.05","-0.05","0"
"2025-03-12T15:00:00.000Z","81,159.89","-0.52","-0.52","0"
"2025-03-12T15:05:00.000Z","80,815.64","-0.42","-0.42","0"
"2025-03-12T15:10:00.000Z","80,905.08","0.11","0.11","209,920,000"
"2025-03-12T15:15:00.000Z","81,126.83","0.27","0.27","0"
"2025-03-12T15:20:00.000Z","80,990.38","-0.17","-0.17","948,760,576"
"2025-03-12T15:25:00.000Z","81,309.50","0.39","0.39","0"
"2025-03-12T15:30:00.000Z","81,528.82","0.27","0.27","0"
"2025-03-12T15:35:00.000Z","81,624.52","0.12","0.12","1,334,378,496"
"2025-03-12T15:40:00.000Z","81,586.08","-0.05","-0.05","175,656,960"
"2025-03-12T15:45:00.000Z","81,843.06","0.31","0.31","0"
"2025-03-12T15:50:00.000Z","81,762.63","-0.10","-0.10","666,841,088"
"2025-03-12T15:55:00.000Z","81,690.68","-0.09","-0.09","0"
"2025-03-12T16:00:00.000Z","81,794.50","0.13","0.13","201,388,032"
"2025-03-12T16:05:00.000Z","81,999.09","0.25","0.25","0"
"2025-03-12T16:10:00.000Z","82,118.15","0.15","0.14","0"
"2025-03-12T16:15:00.000Z","81,928.73","-0.23","-0.23","239,067,136"
"2025-03-12T16:20:00.000Z","81,896.65","-0.04","-0.04","574,910,464"
"2025-03-12T16:25:00.000Z","81,845.82","-0.06","-0.06","0"
"2025-03-12T16:30:00.000Z","81,860.13","0.02","0.02","198,598,656"
"2025-03-12T16:35:00.000Z","82,197.48","0.41","0.41","0"
"2025-03-12T16:40:00.000Z","81,748.30","-0.55","-0.55","515,592,192"
"2025-03-12T16:45:00.000Z","82,000.83","0.31","0.31","0"
"2025-03-12T16:50:00.000Z","81,790.21","-0.26","-0.26","0"
"2025-03-12T16:55:00.000Z","82,039.33","0.30","0.30","696,848,384"
"2025-03-12T17:00:00.000Z","82,051.85","0.02","0.01","0"
"2025-03-12T17:05:00.000Z","82,149.97","0.12","0.12","87,785,472"
"2025-03-12T17:10:00.000Z","82,424.15","0.33","0.33","0"
"2025-03-12T17:15:00.000Z","82,714.70","0.35","0.35","0"
"2025-03-12T17:20:00.000Z","82,847.67","0.16","0.16","180,899,840"
"2025-03-12T17:25:00.000Z","82,745.21","-0.12","-0.12","636,968,960"
